id,key,value,type
3487195892,email,vistaresidence@gmail.com,contact
3487195892,fax,+66 2 6123 914,contact
3487195892,phone,+66 2 612 3911,contact
3487195892,name,Vista Residence Bangkok,regular
3487195892,operator,info@vistaresidence.com,regular
3487195892,tourism,hotel,regular
3487195892,website,http://www.vistaresidencebkk.com/,regular
3497309412,foot,yes,regular
3497309412,barrier,block,regular
3497309412,bicycle,yes,regular
3500010488,atm,yes,regular
3500010488,name,Krungthai Bank,regular
3500010488,amenity,bank,regular
3506763958,sale,yes,regular
3506763958,shop,motorcycle,regular
3506763958,brand,Honda,regular
3506763958,repair,yes,regular
3510175561,name,แว่นท็อปเจริญ,regular
3510175561,shop,optician,regular
3510175561,en,Top Charoen Optical,name
3510175561,website,www.topcharoen.co.th,regular
3521814482,entrance,main,regular
3523323032,name,Pim's Guesthouse,regular
3523323032,phone,+66 86 6672270;+66 38 059613,regular
3523323032,tourism,guest_house,regular
3523554305,entrance,main,regular
3530855427,name,Ami&Na Guesthouse,regular
3530855427,phone,+66 89 9349267;+66 82 2588356;+66 88 2036768,regular
3530855427,tourism,guest_house,regular
3533094425,name,Sunshine Coast Inn,regular
3533094425,phone,+66 95 5142748,regular
3533094425,tourism,guest_house,regular
3533524839,name,Harry and Sons Real Estate,regular
3533524839,phone,+66 81 9451888;+66 80 910002,regular
3533524839,office,estate_agent,regular
3540892796,surface,paved,regular
3564373281,name,RC Optical,regular
3564373281,shop,optician,regular
3566695712,name,6 String Bar,regular
3566695712,amenity,bar,regular
3589607719,name,แยกสนามบินน้ำ,regular
3589607719,en,Sanam Bin Nam Junction,name
3593895305,name,Heritage,regular
3593895305,amenity,cafe,regular
3593895305,cuisine,french,regular
3593895305,internet_access,wlan,regular
3593895305,fee,no,internet_access
3598149749,name,Pattaya Clinic Laboratory,regular
3598149749,phone,+66 81 8632868,regular
3598149749,amenity,clinic,regular
3598149749,website,http://www.pattaya-lab.com/,regular
3598149749,opening_hours,Mo-Sa 07:00-12:00,regular
3608386030,alt_name,7-11,regular
3608386030,name,7-Eleven,regular
3608386030,en,7-Eleven,name
3608386030,shop,convenience,regular
3608386030,website,http://www.7eleven.co.th/,regular
3616096751,name,Aroi Pattaya Pub and Resto,regular
3616096751,phone,+66 80 0913023;+66 87 0433227,regular
3616096751,amenity,restaurant,regular
3616096751,cuisine,international;pizza;pasta,regular
3616096751,website,https://www.facebook.com/aroipattayapubresto,regular
3616096751,opening_hours,Tu-Su 12:00-22:00,regular
3622777998,bicycle,yes,regular
3622777998,highway,crossing,regular
3637530293,name,Patravana Resort,regular
3637530293,tourism,hotel,regular
3637530293,operator,Phu Patra,regular
3637530293,city,Phayayen,addr
3637530293,street,Moo 5,addr
3637530293,postcode,30320,addr
3637530293,housenumber,"88/1, 88/88-93",addr
3666789161,power,tower,regular
3666799239,power,tower,regular
3666799289,power,tower,regular
3669856730,power,tower,regular
3673296488,surface,paved,regular
3673353877,surface,paved,regular
3684321856,natural,tree,regular
3684866866,natural,tree,regular
3684866916,natural,tree,regular
3698228315,highway,mini_roundabout,regular
3700070404,noexit,yes,regular
3700080634,noexit,yes,regular
3707621891,access,public,regular
3707621891,indoor,no,regular
3707621891,unisex,yes,regular
3707621891,amenity,toilets,regular
3707621891,wheelchair,no,regular
3707621891,handwashing,yes,regular
3707621891,paper_supply,yes,regular
3707621891,disposal,flush,toilets
3711847325,name,บ้านทับนา,regular
3711847325,place,village,regular
3711847325,source,http://www.geonames.org/1612476/ban-thap-na.html,regular
3711847325,en,Ban Thap Na,name
3718445432,atm,yes,regular
3718445432,name,CIMB Thai Bank,regular
3718445432,amenity,bank,regular
3720176322,name,Cafe Kaldi,regular
3720176322,amenity,cafe,regular
3724614834,name,Huai Khwang Market,regular
3724614834,amenity,marketplace,regular
3731330766,barrier,gate,regular
3732331700,ele,305,regular
3732331700,name,Khao Chalak,regular
3732331700,natural,peak,regular
3733367229,name,Dental Vision,regular
3733367229,amenity,dentist,regular
3763595959,name,ก๋วยเดี๋ยวไข่,regular
3763595959,amenity,restaurant,regular
3763595959,cuisine,thai,regular
3775971222,name,Cherry Bar,regular
3775971222,amenity,bar,regular
3780690586,name,Priviledge Suites,regular
3780690586,tourism,hotel,regular
3780690586,website,http://www.privisuites.com/,regular
3781221519,entrance,main,regular
3783029818,surface,paved,regular
3789906803,name,Best,regular
3789906803,brand,Best,regular
3789906803,amenity,fuel,regular
3789906803,lpg,yes,fuel
3789906803,operator,independent,regular
3803112247,barrier,gate,regular
3808794305,surface,paved,regular
3812909865,name,Chic Car Rent,regular
3812909865,phone,+66 2 2866799,regular
3812909865,amenity,car_rental,regular
3812909865,website,http://www.chiccarrent.com/,regular
3822066839,railway,crossing,regular
3832900845,highway,bus_stop,regular
3834232886,surface,paved,regular
3836982953,name,Power Buy,regular
3836982953,shop,electronics,regular
3839364805,name,KFC,regular
3839364805,brand,KFC,regular
3839364805,level,6,regular
3839364805,phone,1150,regular
3839364805,amenity,fast_food,regular
3839364805,cuisine,chicken,regular
3839364805,en,KFC,name
3839364805,th,เค เอฟ ซี,name
3839364805,smoking,no,regular
3839364805,website,www.kfc.co.th,regular
3839364805,alt_name,Kentucky Fried Chicken,regular
3839364805,operator,Kentucky Fried Chicken,regular
3841182320,surface,paved,regular
3841182570,surface,paved,regular
3841311215,surface,paved,regular
3841311465,surface,paved,regular
3841671235,highway,mini_roundabout,regular
3843013725,surface,paved,regular
3845082601,surface,paved,regular
3845082672,surface,paved,regular
3845082722,surface,paved,regular
3845082772,surface,paved,regular
3849837889,power,tower,regular
3849838873,power,tower,regular
3849839959,power,tower,regular
3858706151,name,Café Amazon,regular
3858706151,shop,coffee,regular
3858706151,brand,Café Amazon,regular
3858706151,level,0,regular
3858706151,amenity,cafe,regular
3858706151,cuisine,coffee_shop,regular
3858706151,en,Café Amazon,name
3858706151,th,คาเฟ่ อเมซอน,name
3858706151,smoking,no,regular
3858706151,operator,PTT,regular
3860265974,atm,yes,regular
3860265974,name,AEON,regular
3860265974,brand,AEON,regular
3860265974,level,-1,regular
3860265974,amenity,bank,regular
3872317167,name,SGT's Mess,regular
3872317167,amenity,pub,regular
3872317167,cuisine,british,regular
3872544191,name,Daiso,regular
3872544191,shop,yes,regular
3877568988,surface,paved,regular
3879431094,barrier,gate,regular
3885556345,amenity,restaurant,regular
3889137867,entrance,main,regular
3889935755,entrance,main,regular
3891492534,entrance,main,regular
3893202875,entrance,main,regular
3894809107,name,Culture Cafe,regular
3894809107,amenity,cafe,regular
3904122880,amenity,dentist,regular
3909780873,power,tower,regular
3909793556,power,tower,regular
3909800826,power,tower,regular
3909813352,power,tower,regular
3909814350,power,tower,regular
3909845603,power,tower,regular
3909845969,power,tower,regular
3909850062,power,tower,regular
3915732260,name,Café 1912,regular
3915732260,room,restaurant,regular
3915732260,phone,+66 26 70 42 81,regular
3915732260,amenity,restaurant,regular
3915732260,website,http://www.cafe1912bkk.com/,regular
3915732260,opening_hours,Mo-Sa 07:00-19:00; Su 07:00-14:00,regular
3916054481,name,Kubota,regular
3916054481,office,company,regular
3918028436,surface,paved,regular
3918028657,surface,paved,regular
3918029953,surface,paved,regular
3923084853,shop,hairdresser,regular
3924384524,amenity,place_of_worship,regular
3924384524,religion,buddhist,regular
3925242943,entrance,main,regular
3926058575,power,substation,regular
3937670934,alt_name,7-11,regular
3937670934,name,7-Eleven,regular
3937670934,en,7-Eleven,name
3937670934,shop,convenience,regular
3937670934,website,http://www.7eleven.co.th/,regular
3944757348,name,Honda Big Wing Hua Hin,regular
3944757348,sale,yes,regular
3944757348,shop,motorcycle,regular
3944757348,brand,Honda,regular
3944757348,phone,+66 85 5679666,regular
3944757348,en,Honda Big Wing Hua Hin,name
3944757348,th,ฮอนด้า บิ๊กวิง หัวหิน,name
3944757348,website,http://www.aphonda.co.th/hondabigbike/,regular
3945659197,name,Honda Big Wing Ratchapruk,regular
3945659197,sale,yes,regular
3945659197,shop,motorcycle,regular
3945659197,brand,Honda,regular
3945659197,source,http://www.aphonda.co.th/hondabigwing/,regular
3945659197,website,http://www.aphonda.co.th/hondabigbike/,regular
3957053236,highway,crossing,regular
3957053236,crossing,zebra,regular
3963891341,surface,paved,regular
3964624517,surface,paved,regular
3964624767,surface,paved,regular
3964624817,surface,paved,regular
3964624867,surface,paved,regular
3964624917,surface,paved,regular
3964631097,surface,paved,regular
3965687315,surface,paved,regular
3965705285,surface,paved,regular
3966030428,surface,paved,regular
3966033578,surface,paved,regular
3966033628,surface,paved,regular
3968310872,name,The Garden,regular
3968310872,amenity,restaurant,regular
3970792682,entrance,main,regular
3970812490,entrance,main,regular
3984025199,name,Bueng Bua Thong Resort,regular
3984025199,email,buengbuathong@gmail.com,regular
3984025199,phone,+66 38 239333,regular
3984025199,tourism,guest_house,regular
3984025199,website,http://www.buengbuathongresort.com/,regular
3991713427,name,Oscar,regular
3991713427,amenity,bar,regular
3994976757,ford,yes,regular
4026908582,highway,turning_circle,regular
4026953286,noexit,yes,regular
4027767411,noexit,yes,regular
4027767461,noexit,yes,regular
4027774911,barrier,lift_gate,regular
4036164001,alt_name,7-11,regular
4036164001,name,7-Eleven,regular
4036164001,en,7-Eleven,name
4036164001,shop,convenience,regular
4036164001,website,http://www.7eleven.co.th/,regular
4054014117,name,Beer Cap,regular
4054014117,amenity,bar,regular
4057248449,power,tower,regular
4057248449,design,delta,regular
4058147708,power,tower,regular
4058147708,design,three-level,regular
4058311526,power,tower,regular
4058311526,design,three-level,regular
4058311576,power,tower,regular
4058311576,design,three-level,regular
4058546173,power,portal,regular
4058546923,power,tower,regular
4058546923,design,three-level,regular
4058546973,power,tower,regular
4058546973,design,h-frame,regular
4058547223,power,tower,regular
4058547223,design,three-level,regular
4058547273,power,tower,regular
4058547273,design,three-level,regular
4058547323,power,tower,regular
4058547323,design,three-level,regular
4058547373,power,tower,regular
4058547373,design,three-level,regular
4058547523,power,tower,regular
4058547523,design,three-level,regular
4058622870,power,tower,regular
4058622870,design,three-level,regular
4058623420,power,tower,regular
4058623420,design,six-level,regular
4058737263,power,portal,regular
4058768522,power,tower,regular
4058768522,design,three-level,regular
4058768677,power,tower,regular
4058768677,design,three-level,regular
4058768727,power,tower,regular
4058768727,design,three-level,regular
4059545405,power,portal,regular
4060277269,power,tower,regular
4060277269,design,three-level,regular
4060277519,power,tower,regular
4060277519,design,three-level,regular
4060277569,power,tower,regular
4060277569,design,three-level,regular
4060277620,power,tower,regular
4060277620,design,three-level,regular
4061038216,power,tower,regular
4061038216,design,three-level,regular
4061038266,power,tower,regular
4061038266,design,three-level,regular
4062894109,power,tower,regular
4062894109,design,three-level,regular
4062894159,power,tower,regular
4062894159,design,three-level,regular
4064112164,power,tower,regular
4064112214,power,tower,regular
4064112264,power,tower,regular
4064112264,design,three-level,regular
4064112314,power,tower,regular
4064112364,power,tower,regular
4064112364,design,three-level,regular
4064112514,power,tower,regular
4064112564,power,tower,regular
4064112564,design,three-level,regular
4064112714,power,tower,regular
4064112764,power,tower,regular
4064112914,power,tower,regular
4065640952,power,portal,regular
4065649615,power,tower,regular
4065649615,design,three-level,regular
4066933835,power,tower,regular
4066933835,design,three-level,regular
4067113040,power,tower,regular
4067113040,design,six-level,regular
4067115190,power,tower,regular
4067115190,design,three-level,regular
4067115240,power,tower,regular
4067115240,design,three-level,regular
4067115590,power,tower,regular
4067115590,design,three-level,regular
4067115640,power,tower,regular
4067115640,design,three-level,regular
4067115890,power,tower,regular
4067115890,design,three-level,regular
4067989658,name,The Pizza Company,regular
4067989658,brand,The Pizza Company,regular
4067989658,phone,1112,regular
4067989658,amenity,fast_food,regular
4067989658,cuisine,chicken;pizza;pasta,regular
4067989658,en,The Pizza Company,name
4067989658,th,เดอะ พิซซ่า คอมปะนี,name
4067989658,smoking,no,regular
4067989658,website,http://www.1112.com/,regular
4068121323,power,tower,regular
4068121323,design,three-level,regular
4068121373,power,tower,regular
4068121373,design,three-level,regular
4068125323,power,tower,regular
4068125323,design,three-level,regular
4068249450,power,tower,regular
4068249450,design,three-level,regular
4068250200,power,tower,regular
4068250200,design,six-level,regular
4068250250,power,tower,regular
4068250250,design,three-level,regular
4068276683,power,tower,regular
4068276683,design,three-level,regular
4068412288,power,tower,regular
4068412288,design,three-level,regular
4068484032,power,tower,regular
4068484032,design,three-level,regular
4071766443,name,Mai Por Buffet & Grill,regular
4071766443,amenity,restaurant,regular
4095950269,power,tower,regular
4095950269,design,three-level,regular
4097738520,power,tower,regular
4097738520,design,three-level,regular
4098892136,power,portal,regular
4098892186,power,tower,regular
4098892186,design,three-level,regular
4103129055,power,tower,regular
4103129055,design,three-level,regular
4103129805,power,tower,regular
4103129805,design,three-level,regular
4103490737,power,tower,regular
4103490737,design,three-level,regular
4103490787,power,tower,regular
4103490787,design,three-level,regular
4103491037,power,tower,regular
4103491037,design,three-level,regular
4103491087,power,tower,regular
4103491087,design,three-level,regular
4104680089,name,หมู่บ้านพฤษา56 สุขสวัสข์,regular
4104680089,tourism,hostel,regular
4104680089,street,ซอยหมู่บ้านร่มเย็นนิเวศน์,addr
4104680089,housenumber,บ้าน,addr
4111282005,power,tower,regular
4111282005,design,three-level,regular
4127286292,name,LGP Gaz,regular
4127286292,amenity,fuel,regular
4134821824,amenity,cafe,regular
4142708476,massage,thai,regular
4142708476,shop,massage,regular
4144201385,entrance,main,regular
4144247993,entrance,main,regular
4144550644,fixme,continue,regular
4145978053,name,treecreeper,regular
4145978053,amenity,restaurant,regular
4146713626,name,KFC,regular
4146713626,brand,KFC,regular
4146713626,phone,1150,regular
4146713626,amenity,fast_food,regular
4146713626,cuisine,chicken,regular
4146713626,en,KFC,name
4146713626,th,เค เอฟ ซี,name
4146713626,smoking,no,regular
4146713626,website,www.kfc.co.th,regular
4146713626,alt_name,Kentucky Fried Chicken,regular
4146713626,operator,Kentucky Fried Chicken,regular
4146906588,highway,mini_roundabout,regular
4148643108,name,Amsterdam Massage,regular
4148643108,shop,massage,regular
4151795609,name,ข้าวห่อใบบัวลุงชู,regular
4151795609,amenity,restaurant,regular
4151795609,cuisine,thai,regular
4151795609,street,ถนนพระรามที่ 4,addr
4151795609,opening_hours,Mo-Su 08:00-00:00,regular
4165354861,name,7-Eleven,regular
4165354861,shop,convenience,regular
4165354861,en,7-Eleven,name
4165354861,website,http://www.7eleven.co.th/,regular
4165354861,operator,Seven & I Holdings,regular
4169052670,name,Coffee House,regular
4169052670,amenity,cafe,regular
4169052670,cuisine,coffee,regular
4169052670,th,บ้น 9,name
4187837595,amenity,restaurant,regular
4187837595,cuisine,chinese,regular
4187837595,vegan,only,diet
4187837595,vegetarian,only,diet
4187837595,name,Tien Sin Vegetarian Food,regular
4191022911,name,Rock Sound,regular
4191022911,shop,musical_instrument,regular
4196293089,name,คาลเท็กซ์,regular
4196293089,amenity,fuel,regular
4196293089,en,Caltex,name
4196293089,website,www.caltex.com,regular
4196293089,e10,yes,fuel
4196293089,lpg,yes,fuel
4200387854,barrier,gate,regular
4201554930,name,Thumbs Up Bar,regular
4201554930,amenity,bar,regular
4208666199,name,Factory Gear / Snap-On,regular
4208666199,shop,hardware,regular
4208666199,email,sukhumvit@gmail.com,regular
4208666199,phone,020012770,regular
4208666199,street,A-square Suk Soi 26,addr
4208666199,opening_hours,Mo-Su 10:00-20:00,regular
4208666199,housenumber,128,addr
4211925392,name,"P.B.LiftMach(Thailand)Co.,Ltd.",regular
4211925392,shop,car,regular
4211925392,email,master@liftmach.com,regular
4211925392,phone,038372097,regular
4211925392,website,www.liftmach.com,regular
4211925392,street,ชลบุรี-พัทยา,addr
4211925392,housenumber,1/12,addr
4217162389,name,Aneeda Tour & Car Rental,regular
4217162389,phone,6623274541,regular
4217162389,amenity,car_rental,regular
4219792090,name,Baan khanitha at 53,regular
4219792090,amenity,restaurant,regular
4224745389,name,เรือนวารี,regular
4224745389,amenity,restaurant,regular
4228110892,name,Watkaew Market Appointment,regular
4228110892,shop,supermarket,regular
4228110892,opening_hours,"Su, Tu, Fr",regular
4235239890,amenity,shelter,regular
4235239890,internet_access,wlan,regular
4242721200,name,Kuang Seafood,regular
4242721200,amenity,restaurant,regular
4260690807,name,Sweets Beer Bar,regular
4260690807,amenity,bar,regular
4265991359,name,DAT Coffee Shop,regular
4265991359,amenity,restaurant,regular
4265991359,cuisine,pizza;pasta;burger;steak,regular
4266026657,name,Monty Restaurants,regular
4266026657,amenity,restaurant,regular
4266026657,cuisine,thai;western,regular
4268219910,name,Serene Hotel,regular
4268219910,email,serenepattaya@yahoo.com,regular
4268219910,phone,+66 38 710138;+66 38 422951,regular
4268219910,tourism,hotel,regular
4268219910,building,yes,regular
4275271940,name,ธนาคารกรุงเทพ,regular
4275271940,amenity,atm,regular
4275271940,en,Bangkok Bank,name
4275667845,name,ธนาคารกรุงเทพ,regular
4275667845,amenity,atm,regular
4275667845,en,Bangkok Bank,name
4278224560,entrance,main,regular
4281295691,name,7-Eleven,regular
4281295691,shop,convenience,regular
4281295691,en,7-Eleven,name
4281295691,website,http://www.7eleven.co.th/,regular
4281295691,operator,Seven & I Holdings,regular
4300759334,aeroway,helipad,regular
4305780906,natural,tree,regular
4308221649,tree,palm,regular
4308221649,natural,tree,regular
4308452089,name,บ่อดิน หนองจอก,regular
4308452089,tourism,camp_site,regular
4325335289,name,Cat's caffe,regular
4325335289,amenity,fast_food,regular
4325335289,cuisine,coffee_shop,regular
4327585256,shop,beverages,regular
4327585256,level,0,regular
4327585256,source,survey,regular
4327585256,date,2016-07-29,source
4333244790,name,าา,regular
4333244790,amenity,cafe,regular
4333712093,name,010036,regular
4333712093,amenity,cafe,regular
4333712093,operator,ห้องแถวตรงข้ามคันทรีฮิล,regular
4333712093,housenumber,103/18,addr
4334011432,name,Asia Music,regular
4334011432,shop,musical_instrument,regular
4334953489,name,010079,regular
4334953489,amenity,cafe,regular
4334953489,operator,เข้าซ.สำเหร่1 สุดซ.เลี้ยวขวา(ม.บ้านสบาย),regular
4334953489,housenumber,201/13,addr
4337124016,name,เสาร์ บุญทิพย,regular
4337124016,amenity,cafe,regular
4337472286,surface,paved,regular
4337472436,surface,paved,regular
4337472486,surface,paved,regular
4337472536,surface,paved,regular
4337473436,surface,paved,regular
4337473636,surface,paved,regular
4337473736,surface,paved,regular
4337474136,surface,paved,regular
4337474236,surface,paved,regular
4337474386,surface,paved,regular
4337474536,surface,paved,regular
4337474636,surface,paved,regular
4337474786,surface,paved,regular
4337475036,surface,paved,regular
4337475387,surface,paved,regular
4337476187,surface,paved,regular
4337476837,surface,paved,regular
4337477237,surface,paved,regular
4339443173,name,010032,regular
4339443173,amenity,cafe,regular
4339443173,operator,เข้าซ.ตงข้ามซ.ข้างร.ร. เลี้ยวขวาเข้าซ.อีกทีนึง,regular
4339443173,housenumber,48/177,addr
4340598395,name,จันทร์ ลาบก้อยซอยห่าง,regular
4340598395,amenity,cafe,regular
4343355448,surface,paved,regular
4343356649,surface,paved,regular
4343357351,surface,paved,regular
4343798190,name,พุธ เจ๊เขียว,regular
4343798190,amenity,cafe,regular
4348163102,name,Electric bus stop #3,regular
4348163102,bench,no,regular
4348163102,covered,no,regular
4348163102,highway,bus_stop,regular
4348163102,network,KMUTT Electric bus,regular
4348163102,shelter,no,regular
4348163102,operator,สำนักบริหารอาคารและสถานที่ มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี,regular
4352173206,amenity,cafe,regular
4352173206,name,อังคาร ยอดอาหารตามสั่ง,regular
4353561089,name,The Grace Channel,regular
4353561089,note,"Maybe, that the resorts means ""channel"", but on the banner for orientation was written ""canel""",regular
4353561089,source,survey,regular
4353561089,date,2016-08-16,source
4353561089,tourism,hotel,regular
4355573205,highway,motorway_junction,regular
4355573205,name,ทางลงบางบำหรุ,regular
4355573205,en,Bang Bamru Exit,name
4356821763,amenity,drinking_water,regular
4356821763,bottle,no,regular
4356821763,description,SERD 1st F,regular
4356821763,indoor,yes,regular
4356821763,coins,no,payment
4357082551,noexit,yes,regular
4357862190,name,Bike club,regular
4357862190,shop,bicycle,regular
4363962789,amenity,cafe,regular
4363962789,name,พุธ หนิงทับมา,regular
4373321452,amenity,fuel,regular
4382232193,barrier,gate,regular
4392483990,amenity,shelter,regular
4392483990,name,🏡,regular
4392483990,th,🏡,name
4401947090,amenity,restaurant,regular
4401947090,name,ร้านสุดใจ,regular
4401947090,th,ร้านสุดใจ,name
4401947090,operator,เจ้ละออ,regular
4404052691,zh,Jimmy,name
4404052691,tourism,attraction,regular
4406553889,name,Royal Garden Hotel,regular
4406553889,tourism,hotel,regular
4410735791,amenity,restaurant,regular
4410735791,cuisine,italian_pizza,regular
4410735791,en,Scoozi,name
4415923989,historic,castle,regular
4415923989,name,บ้าน,regular
4415923989,en,Home,name
4415923989,th,บ้าน,name
4415923989,phone,025418271,regular
4422461689,highway,bus_stop,regular
4422461689,name,Bus stop,regular
4422461689,th,Bus stop,name
4426410507,amenity,bank,regular
4426410507,name,Krungthai Bank,regular
4426410507,th,ธนาคารกรุงไทย,name
4429473293,amenity,place_of_worship,regular
4429473293,name,วัดหนองแจง,regular
4429473293,en,Wat Nong Chaeng,name
4429473293,th,วัดหนองแจง,name
4429473293,religion,buddhist,regular
4437402673,amenity,cafe,regular
4437402673,internet_access,wlan,regular
4437402673,name,Coffee Shop,regular
4437402673,opening_hours,6.30-22.00,regular
4437402673,smoking,isolated,regular
4446556392,amenity,post_box,regular
4446556392,operator,Thailand Post,regular
4456410590,amenity,restaurant,regular
4456410590,en,Sichang Grill,name
4457468589,amenity,shelter,regular
4459533911,alt_name,ธนาคารกรุงศรีอยุธยา,regular
4459533911,en,Bank of Ayudhya,alt_name
4459533911,amenity,bank,regular
4459533911,atm,yes,regular
4459533911,brand,กรุงศรี,regular
4459533911,en,Krungsri,brand
4459533911,th,กรุงศรี,brand
4459533911,name,กรุงศรี,regular
4459533911,en,Krungsri,name
4459533911,th,กรุงศรี,name
4460800329,postcode,10110,addr
4460800329,amenity,post_box,regular
4460800329,operator,Thailand Post,regular
4462974992,amenity,bus_station,regular
4462974992,name,มังกร2. จิระโรยขนส่ง,regular
4462974992,th,มังกร2. จิระโรยขนส่ง,name
4464247889,name,โกดังแพนสยาม,regular
4464247889,th,โกดังแพนสยาม,name
4464247889,shop,hardware,regular
4466296593,amenity,restaurant,regular
4466296593,name,ก๋วยจั๊บญวน,regular
4466296593,th,ก๋วยจั๊บญวน,name
